   Time             I(L7)             i_out_M_BB1       udc_BB1           i_pred_BB1        iL_BB1            Uref_BB1          pwmBB1            i_ref_BB1       
  6.640000000E-03   1.917329126E+01   4.737869091E+00   2.368935063E+02   0.000000000E+00   1.785252280E+01   2.400000000E+02   1.000000000E+00   1.275182343E+01 
  6.650000000E-03   2.049339946E+01   4.733134745E+00   2.366567893E+02   0.000000000E+00   1.917329128E+01   2.400000000E+02   1.000000000E+00   1.286704540E+01 
  6.660000000E-03   2.181262768E+01   4.728403951E+00   2.364202496E+02   0.000000000E+00   2.049339946E+01   2.400000000E+02   0.000000000E+00   1.300637150E+01 
  6.670000000E-03   1.997528820E+01   4.723677904E+00   2.361839464E+02   0.000000000E+00   2.181262769E+01   2.400000000E+02   0.000000000E+00   1.316930389E+01 
  6.680000000E-03   1.812964042E+01   4.739377474E+00   2.369689258E+02   0.000000000E+00   1.997528820E+01   2.400000000E+02   1.000000000E+00   1.332379723E+01 
  6.690000000E-03   1.945022419E+01   4.753219102E+00   2.376610075E+02   0.000000000E+00   1.812964041E+01   2.400000000E+02   1.000000000E+00   1.343837070E+01 
  6.700000000E-03   2.076992782E+01   4.748469422E+00   2.374235235E+02   0.000000000E+00   1.945022420E+01   2.400000000E+02   1.000000000E+00   1.354540157E+01 
  6.710000000E-03   2.208897171E+01   4.743724503E+00   2.371862768E+02   0.000000000E+00   2.076992783E+01   2.400000000E+02   0.000000000E+00   1.367669487E+01 
  6.720000000E-03   2.024112278E+01   4.738983108E+00   2.369492079E+02   0.000000000E+00   2.208897172E+01   2.400000000E+02   0.000000000E+00   1.383174992E+01 
  6.730000000E-03   1.838480942E+01   4.754935702E+00   2.377468362E+02   0.000000000E+00   2.024112277E+01   2.400000000E+02   0.000000000E+00   1.397841549E+01 
  6.740000000E-03   1.652293114E+01   4.769019412E+00   2.384510231E+02   0.000000000E+00   1.838480942E+01   2.400000000E+02   1.000000000E+00   1.408510685E+01 
  6.750000000E-03   1.784458576E+01   4.781697911E+00   2.390849475E+02   0.000000000E+00   1.652293115E+01   2.400000000E+02   1.000000000E+00   1.415248203E+01 
  6.760000000E-03   1.916535951E+01   4.776919781E+00   2.388460406E+02   0.000000000E+00   1.784458577E+01   2.400000000E+02   1.000000000E+00   1.421310711E+01 
  6.770000000E-03   2.048547299E+01   4.772146383E+00   2.386073724E+02   0.000000000E+00   1.916535952E+01   2.400000000E+02   1.000000000E+00   1.429894447E+01 
  6.780000000E-03   2.180470650E+01   4.767376623E+00   2.383688832E+02   0.000000000E+00   2.048547300E+01   2.400000000E+02   0.000000000E+00   1.440947437E+01 
  6.790000000E-03   1.994146149E+01   4.762611582E+00   2.381306323E+02   0.000000000E+00   2.180470651E+01   2.400000000E+02   0.000000000E+00   1.454418659E+01 
  6.800000000E-03   1.806998247E+01   4.778244943E+00   2.389122997E+02   0.000000000E+00   1.994146149E+01   2.400000000E+02   1.000000000E+00   1.467076492E+01 
  6.810000000E-03   1.939060600E+01   4.791994570E+00   2.395997811E+02   0.000000000E+00   1.806998246E+01   2.400000000E+02   1.000000000E+00   1.475746441E+01 
  6.820000000E-03   2.071034937E+01   4.787206166E+00   2.393603598E+02   0.000000000E+00   1.939060601E+01   2.400000000E+02   1.000000000E+00   1.483692074E+01 
  6.830000000E-03   2.202943297E+01   4.782422508E+00   2.391211777E+02   0.000000000E+00   2.071034938E+01   2.400000000E+02   0.000000000E+00   1.494119167E+01 
  6.840000000E-03   2.015592131E+01   4.777642459E+00   2.388821749E+02   0.000000000E+00   2.202943297E+01   2.400000000E+02   0.000000000E+00   1.506976604E+01 
  6.850000000E-03   1.827405324E+01   4.793477643E+00   2.396739349E+02   0.000000000E+00   2.015592131E+01   2.400000000E+02   0.000000000E+00   1.519022465E+01 
  6.860000000E-03   1.638671180E+01   4.807418577E+00   2.403709812E+02   0.000000000E+00   1.827405323E+01   2.400000000E+02   1.000000000E+00   1.527071953E+01 
  6.870000000E-03   1.770845720E+01   4.819935256E+00   2.409968153E+02   0.000000000E+00   1.638671179E+01   2.400000000E+02   0.000000000E+00   1.531191254E+01 
  6.880000000E-03   1.581503713E+01   4.815118928E+00   2.407559980E+02   0.000000000E+00   1.770845721E+01   2.400000000E+02   0.000000000E+00   1.534662628E+01 
  6.890000000E-03   1.391619277E+01   4.826583819E+00   2.413292435E+02   0.000000000E+00   1.581503712E+01   2.400000000E+02   0.000000000E+00   1.537492847E+01 
  6.900000000E-03   1.201407769E+01   4.836141130E+00   2.418071089E+02   0.000000000E+00   1.391619276E+01   2.400000000E+02   0.000000000E+00   1.536474228E+01 
  6.910000000E-03   1.010845254E+01   4.844266016E+00   2.422133542E+02   0.000000000E+00   1.201407768E+01   2.400000000E+02   0.000000000E+00   1.531675053E+01 
  6.920000000E-03   8.200593594E+00   4.850479883E+00   2.425240476E+02   0.000000000E+00   1.010845253E+01   2.400000000E+02   0.000000000E+00   1.523164082E+01 
  6.930000000E-03   6.291776466E+00   4.854781764E+00   2.427391410E+02   0.000000000E+00   8.200593584E+00   2.400000000E+02   0.000000000E+00   1.511009884E+01 
  6.940000000E-03   4.383275299E+00   4.857171945E+00   2.428586502E+02   0.000000000E+00   6.291776458E+00   2.400000000E+02   0.000000000E+00   1.495282078E+01 
  6.950000000E-03   2.476361902E+00   4.857652030E+00   2.428826547E+02   0.000000000E+00   4.383275297E+00   2.400000000E+02   0.000000000E+00   1.476051521E+01 
  6.960000000E-03   5.723049067E-01   4.856224876E+00   2.428112975E+02   0.000000000E+00   2.476361900E+00   2.400000000E+02   0.000000000E+00   1.453390121E+01 
  6.970000000E-03  -1.327631073E+00   4.852894634E+00   2.426447850E+02   0.000000000E+00   5.723048986E-01   2.400000000E+02   0.000000000E+00   1.427371025E+01 
  6.980000000E-03  -3.222186274E+00   4.847666659E+00   2.423833866E+02   0.000000000E+00  -1.327631082E+00   2.400000000E+02   0.000000000E+00   1.398068237E+01 
  6.990000000E-03  -5.110106621E+00   4.840547618E+00   2.420274346E+02   0.000000000E+00  -3.222186280E+00   2.400000000E+02   0.000000000E+00   1.365557098E+01 
  7.000000000E-03  -6.990144547E+00   4.831545411E+00   2.415773237E+02   0.000000000E+00  -5.110106628E+00   2.400000000E+02   0.000000000E+00   1.329913616E+01 
  7.010000000E-03  -8.861059820E+00   4.820669162E+00   2.410335109E+02   0.000000000E+00  -6.990144556E+00   2.400000000E+02   0.000000000E+00   1.291215134E+01 
  7.020000000E-03  -1.072162035E+01   4.807929244E+00   2.403965146E+02   0.000000000E+00  -8.861059825E+00   2.400000000E+02   0.000000000E+00   1.249539661E+01 
  7.030000000E-03  -1.257060301E+01   4.793337240E+00   2.396669147E+02   0.000000000E+00  -1.072162036E+01   2.400000000E+02   0.000000000E+00   1.204966164E+01 
  7.040000000E-03  -1.440679443E+01   4.776905996E+00   2.388453519E+02   0.000000000E+00  -1.257060302E+01   2.400000000E+02   1.000000000E+00   1.157574654E+01 
  7.050000000E-03  -1.306452577E+01   4.758649496E+00   2.379325269E+02   0.000000000E+00  -1.440679443E+01   2.400000000E+02   1.000000000E+00   1.107445717E+01 
  7.060000000E-03  -1.172315171E+01   4.753894416E+00   2.376947715E+02   0.000000000E+00  -1.306452576E+01   2.400000000E+02   1.000000000E+00   1.057825470E+01 
  7.070000000E-03  -1.038244822E+01   4.749144040E+00   2.374572538E+02   0.000000000E+00  -1.172315172E+01   2.400000000E+02   1.000000000E+00   1.011881256E+01 
  7.080000000E-03  -9.042638435E+00   4.744397273E+00   2.372199141E+02   0.000000000E+00  -1.038244821E+01   2.400000000E+02   1.000000000E+00   9.695380211E+00 
  7.090000000E-03  -7.703721754E+00   4.739655196E+00   2.369828116E+02   0.000000000E+00  -9.042638425E+00   2.400000000E+02   1.000000000E+00   9.307221413E+00 
  7.100000000E-03  -6.365697582E+00   4.734917894E+00   2.367459460E+02   0.000000000E+00  -7.703721735E+00   2.400000000E+02   1.000000000E+00   8.953613281E+00 
  7.110000000E-03  -5.028565326E+00   4.730185310E+00   2.365093173E+02   0.000000000E+00  -6.365697573E+00   2.400000000E+02   1.000000000E+00   8.633847237E+00 
  7.120000000E-03  -3.692324390E+00   4.725457444E+00   2.362729250E+02   0.000000000E+00  -5.028565312E+00   2.400000000E+02   1.000000000E+00   8.347228050E+00 
  7.130000000E-03  -2.356974180E+00   4.720734324E+00   2.360367691E+02   0.000000000E+00  -3.692324384E+00   2.400000000E+02   1.000000000E+00   8.093074799E+00 
  7.140000000E-03  -1.022514103E+00   4.716015951E+00   2.358008491E+02   0.000000000E+00  -2.356974178E+00   2.400000000E+02   1.000000000E+00   7.870720387E+00 
  7.150000000E-03   3.110564355E-01   4.711302267E+00   2.355651650E+02   0.000000000E+00  -1.022514098E+00   2.400000000E+02   1.000000000E+00   7.679511070E+00 
  7.160000000E-03   1.643738027E+00   4.706593302E+00   2.353297164E+02   0.000000000E+00   3.110564393E-01   2.400000000E+02   1.000000000E+00   7.518806458E+00 
  7.170000000E-03   2.975531265E+00   4.701889026E+00   2.350945032E+02   0.000000000E+00   1.643738045E+00   2.400000000E+02   1.000000000E+00   7.387978077E+00 
  7.180000000E-03   4.306436742E+00   4.697189468E+00   2.348595250E+02   0.000000000E+00   2.975531274E+00   2.400000000E+02   1.000000000E+00   7.286411285E+00 
  7.190000000E-03   5.636455049E+00   4.692494628E+00   2.346247818E+02   0.000000000E+00   4.306436750E+00   2.400000000E+02   1.000000000E+00   7.213502884E+00 
  7.200000000E-03   6.965586778E+00   4.687804420E+00   2.343902731E+02   0.000000000E+00   5.636455057E+00   2.400000000E+02   1.000000000E+00   7.168661594E+00 
  7.210000000E-03   8.293832519E+00   4.683118959E+00   2.341559989E+02   0.000000000E+00   6.965586792E+00   2.400000000E+02   1.000000000E+00   7.151309013E+00 
  7.220000000E-03   9.621192863E+00   4.678438160E+00   2.339219588E+02   0.000000000E+00   8.293832536E+00   2.400000000E+02   1.000000000E+00   7.160877228E+00 
  7.230000000E-03   1.094766840E+01   4.673762021E+00   2.336881526E+02   0.000000000E+00   9.621192874E+00   2.400000000E+02   1.000000000E+00   7.196809769E+00 
  7.240000000E-03   1.227325972E+01   4.669090572E+00   2.334545801E+02   0.000000000E+00   1.094766841E+01   2.400000000E+02   1.000000000E+00   7.258562088E+00 
  7.250000000E-03   1.359796742E+01   4.664423841E+00   2.332212411E+02   0.000000000E+00   1.227325973E+01   2.400000000E+02   1.000000000E+00   7.345600128E+00 
  7.260000000E-03   1.492179207E+01   4.659761686E+00   2.329881353E+02   0.000000000E+00   1.359796742E+01   2.400000000E+02   1.000000000E+00   7.457400322E+00 
  7.270000000E-03   1.624473428E+01   4.655104220E+00   2.327552625E+02   0.000000000E+00   1.492179209E+01   2.400000000E+02   1.000000000E+00   7.593450069E+00 
  7.280000000E-03   1.756679462E+01   4.650451444E+00   2.325226224E+02   0.000000000E+00   1.624473428E+01   2.400000000E+02   1.000000000E+00   7.753246307E+00 
  7.290000000E-03   1.888797369E+01   4.645803273E+00   2.322902149E+02   0.000000000E+00   1.756679463E+01   2.400000000E+02   1.000000000E+00   7.936296463E+00 
  7.300000000E-03   2.020827208E+01   4.641159762E+00   2.320580397E+02   0.000000000E+00   1.888797370E+01   2.400000000E+02   1.000000000E+00   8.142118454E+00 
  7.310000000E-03   2.152769036E+01   4.636520913E+00   2.318260965E+02   0.000000000E+00   2.020827208E+01   2.400000000E+02   0.000000000E+00   8.370238304E+00 
  7.320000000E-03   1.975178036E+01   4.631886668E+00   2.315943851E+02   0.000000000E+00   2.152769038E+01   2.400000000E+02   0.000000000E+00   8.620193481E+00 
  7.330000000E-03   1.796758827E+01   4.647439312E+00   2.323720165E+02   0.000000000E+00   1.975178036E+01   2.400000000E+02   1.000000000E+00   8.860584259E+00 
  7.340000000E-03   1.928828005E+01   4.661195533E+00   2.330598277E+02   0.000000000E+00   1.796758826E+01   2.400000000E+02   1.000000000E+00   9.060565948E+00 
  7.350000000E-03   2.060809161E+01   4.656537811E+00   2.328269414E+02   0.000000000E+00   1.928828006E+01   2.400000000E+02   1.000000000E+00   9.251913071E+00 
  7.360000000E-03   2.192724338E+01   4.651884751E+00   2.325942879E+02   0.000000000E+00   2.060809162E+01   2.400000000E+02   0.000000000E+00   9.465838432E+00 
  7.370000000E-03   2.014065154E+01   4.647235158E+00   2.323618087E+02   0.000000000E+00   2.192724340E+01   2.400000000E+02   0.000000000E+00   9.701874733E+00 
  7.380000000E-03   1.834553985E+01   4.663163708E+00   2.331582363E+02   0.000000000E+00   2.014065153E+01   2.400000000E+02   0.000000000E+00   9.928516388E+00 
  7.390000000E-03   1.654479626E+01   4.677284622E+00   2.338642824E+02   0.000000000E+00   1.834553984E+01   2.400000000E+02   1.000000000E+00   1.011480808E+01 
  7.400000000E-03   1.786643630E+01   4.690046097E+00   2.345023563E+02   0.000000000E+00   1.654479625E+01   2.400000000E+02   1.000000000E+00   1.026141548E+01 
  7.410000000E-03   1.918719549E+01   4.685359556E+00   2.342680286E+02   0.000000000E+00   1.786643629E+01   2.400000000E+02   1.000000000E+00   1.040029907E+01 
  7.420000000E-03   2.050729442E+01   4.680677648E+00   2.340339351E+02   0.000000000E+00   1.918719551E+01   2.400000000E+02   1.000000000E+00   1.056282902E+01 
  7.430000000E-03   2.182651338E+01   4.675999321E+00   2.338000170E+02   0.000000000E+00   2.050729442E+01   2.400000000E+02   0.000000000E+00   1.074851704E+01 
  7.440000000E-03   2.002400402E+01   4.671325627E+00   2.335663327E+02   0.000000000E+00   2.182651339E+01   2.400000000E+02   0.000000000E+00   1.095688438E+01 
  7.450000000E-03   1.821308434E+01   4.687117524E+00   2.343559271E+02   0.000000000E+00   2.002400402E+01   2.400000000E+02   0.000000000E+00   1.115625191E+01 
  7.460000000E-03   1.639662134E+01   4.701086084E+00   2.350543556E+02   0.000000000E+00   1.821308433E+01   2.400000000E+02   1.000000000E+00   1.131549740E+01 
  7.470000000E-03   1.771836014E+01   4.713683524E+00   2.356842278E+02   0.000000000E+00   1.639662135E+01   2.400000000E+02   1.000000000E+00   1.143528461E+01 
  7.480000000E-03   1.903921802E+01   4.708973336E+00   2.354487191E+02   0.000000000E+00   1.771836014E+01   2.400000000E+02   1.000000000E+00   1.154772854E+01 
  7.490000000E-03   2.035941559E+01   4.704267894E+00   2.352134458E+02   0.000000000E+00   1.903921803E+01   2.400000000E+02   1.000000000E+00   1.168435001E+01 
  7.500000000E-03   2.167873312E+01   4.699565977E+00   2.349783487E+02   0.000000000E+00   2.035941560E+01   2.400000000E+02   0.000000000E+00   1.184464931E+01 
  7.510000000E-03   1.986072546E+01   4.694868693E+00   2.347434867E+02   0.000000000E+00   2.167873313E+01   2.400000000E+02   0.000000000E+00   1.202813816E+01 
  7.520000000E-03   1.803444721E+01   4.710477782E+00   2.355239402E+02   0.000000000E+00   1.986072544E+01   2.400000000E+02   1.000000000E+00   1.220296955E+01 
  7.530000000E-03   1.935509443E+01   4.724248328E+00   2.362124677E+02   0.000000000E+00   1.803444721E+01   2.400000000E+02   1.000000000E+00   1.233786201E+01 
  7.540000000E-03   2.067486146E+01   4.719527595E+00   2.359764311E+02   0.000000000E+00   1.935509444E+01   2.400000000E+02   1.000000000E+00   1.246500015E+01 
  7.550000000E-03   2.199396872E+01   4.714811553E+00   2.357406304E+02   0.000000000E+00   2.067486147E+01   2.400000000E+02   0.000000000E+00   1.261600018E+01 
  7.560000000E-03   2.016545609E+01   4.710099091E+00   2.355050065E+02   0.000000000E+00   2.199396873E+01   2.400000000E+02   0.000000000E+00   1.279036808E+01 
  7.570000000E-03   1.832849081E+01   4.726000071E+00   2.363000559E+02   0.000000000E+00   2.016545609E+01   2.400000000E+02   0.000000000E+00   1.295615482E+01 
  7.580000000E-03   1.648596140E+01   4.740051622E+00   2.370026330E+02   0.000000000E+00   1.832849081E+01   2.400000000E+02   1.000000000E+00   1.308197117E+01 
  7.590000000E-03   1.780764065E+01   4.752712442E+00   2.376356741E+02   0.000000000E+00   1.648596140E+01   2.400000000E+02   1.000000000E+00   1.316847610E+01 
  7.600000000E-03   1.912843903E+01   4.747963288E+00   2.373982154E+02   0.000000000E+00   1.780764066E+01   2.400000000E+02   1.000000000E+00   1.324804306E+01 
  7.610000000E-03   2.044857712E+01   4.743218824E+00   2.371609939E+02   0.000000000E+00   1.912843904E+01   2.400000000E+02   1.000000000E+00   1.335244274E+01 
  7.620000000E-03   2.176783522E+01   4.738477969E+00   2.369239503E+02   0.000000000E+00   2.044857713E+01   2.400000000E+02   0.000000000E+00   1.348116398E+01 
  7.630000000E-03   1.992384926E+01   4.733741861E+00   2.366871437E+02   0.000000000E+00   2.176783522E+01   2.400000000E+02   0.000000000E+00   1.363370514E+01 
  7.640000000E-03   1.807160255E+01   4.749381617E+00   2.374691331E+02   0.000000000E+00   1.992384925E+01   2.400000000E+02   1.000000000E+00   1.377794743E+01 
  7.650000000E-03   1.939222501E+01   4.763156909E+00   2.381578975E+02   0.000000000E+00   1.807160255E+01   2.400000000E+02   1.000000000E+00   1.388234329E+01 
  7.660000000E-03   2.071196729E+01   4.758397296E+00   2.379199170E+02   0.000000000E+00   1.939222501E+01   2.400000000E+02   1.000000000E+00   1.397933483E+01 
  7.670000000E-03   2.203104982E+01   4.753642457E+00   2.376821743E+02   0.000000000E+00   2.071196730E+01   2.400000000E+02   0.000000000E+00   1.410079002E+01 
  7.680000000E-03   2.017667349E+01   4.748891172E+00   2.374446097E+02   0.000000000E+00   2.203104984E+01   2.400000000E+02   0.000000000E+00   1.424620438E+01 
  7.690000000E-03   1.831388871E+01   4.764771049E+00   2.382386043E+02   0.000000000E+00   2.017667349E+01   2.400000000E+02   0.000000000E+00   1.438335800E+01 
  7.700000000E-03   1.644558363E+01   4.778775690E+00   2.389388370E+02   0.000000000E+00   1.831388870E+01   2.400000000E+02   1.000000000E+00   1.448059654E+01 
  7.710000000E-03   1.776728980E+01   4.791370330E+00   2.395685690E+02   0.000000000E+00   1.644558363E+01   2.400000000E+02   1.000000000E+00   1.453857899E+01 
  7.720000000E-03   1.908811507E+01   4.786582537E+00   2.393291788E+02   0.000000000E+00   1.776728980E+01   2.400000000E+02   1.000000000E+00   1.458993626E+01 
  7.730000000E-03   2.040828004E+01   4.781799504E+00   2.390900279E+02   0.000000000E+00   1.908811508E+01   2.400000000E+02   1.000000000E+00   1.466669178E+01 
  7.740000000E-03   2.172756500E+01   4.777020081E+00   2.388510562E+02   0.000000000E+00   2.040828005E+01   2.400000000E+02   0.000000000E+00   1.476832199E+01 
  7.750000000E-03   1.985799752E+01   4.772245433E+00   2.386123234E+02   0.000000000E+00   2.172756501E+01   2.400000000E+02   0.000000000E+00   1.489431381E+01 
  7.760000000E-03   1.798026426E+01   4.787787333E+00   2.393894182E+02   0.000000000E+00   1.985799751E+01   2.400000000E+02   1.000000000E+00   1.501228333E+01 
  7.770000000E-03   1.930094759E+01   4.801439303E+00   2.400720181E+02   0.000000000E+00   1.798026426E+01   2.400000000E+02   1.000000000E+00   1.509042072E+01 
  7.780000000E-03   2.062075071E+01   4.796641463E+00   2.398321249E+02   0.000000000E+00   1.930094760E+01   2.400000000E+02   0.000000000E+00   1.516142464E+01 
  7.790000000E-03   1.873942532E+01   4.791848397E+00   2.395924714E+02   0.000000000E+00   2.062075072E+01   2.400000000E+02   0.000000000E+00   1.525741291E+01 
  7.800000000E-03   1.685070295E+01   4.806255845E+00   2.403128445E+02   0.000000000E+00   1.873942530E+01   2.400000000E+02   1.000000000E+00   1.534586620E+01 
  7.810000000E-03   1.817213911E+01   4.818763358E+00   2.409382208E+02   0.000000000E+00   1.685070295E+01   2.400000000E+02   0.000000000E+00   1.539484978E+01 
  7.820000000E-03   1.627895782E+01   4.813948209E+00   2.406974621E+02   0.000000000E+00   1.817213912E+01   2.400000000E+02   0.000000000E+00   1.543718147E+01 
  7.830000000E-03   1.438004267E+01   4.825877809E+00   2.412939427E+02   0.000000000E+00   1.627895782E+01   2.400000000E+02   0.000000000E+00   1.547294903E+01 
  7.840000000E-03   1.247762500E+01   4.835899347E+00   2.417950203E+02   0.000000000E+00   1.438004267E+01   2.400000000E+02   0.000000000E+00   1.547008038E+01 
  7.850000000E-03   1.057138874E+01   4.844487961E+00   2.422244511E+02   0.000000000E+00   1.247762499E+01   2.400000000E+02   0.000000000E+00   1.542925549E+01 
  7.860000000E-03   8.662611064E+00   4.851164604E+00   2.425582839E+02   0.000000000E+00   1.057138873E+01   2.400000000E+02   0.000000000E+00   1.535116005E+01 
  7.870000000E-03   6.752568731E+00   4.855928054E+00   2.427964554E+02   0.000000000E+00   8.662611066E+00   2.400000000E+02   0.000000000E+00   1.523647690E+01 
  7.880000000E-03   4.842537204E+00   4.858778254E+00   2.429389660E+02   0.000000000E+00   6.752568723E+00   2.400000000E+02   0.000000000E+00   1.508589935E+01 
  7.890000000E-03   2.933789821E+00   4.859716540E+00   2.429858801E+02   0.000000000E+00   4.842537194E+00   2.400000000E+02   0.000000000E+00   1.490013218E+01 
  7.900000000E-03   1.027596941E+00   4.858745442E+00   2.429373255E+02   0.000000000E+00   2.933789816E+00   2.400000000E+02   0.000000000E+00   1.467989254E+01 
  7.910000000E-03  -8.747748942E-01   4.855868809E+00   2.427934936E+02   0.000000000E+00   1.027596937E+00   2.400000000E+02   0.000000000E+00   1.442590809E+01 
  7.920000000E-03  -2.772063799E+00   4.851091717E+00   2.425546389E+02   0.000000000E+00  -8.747748979E-01   2.400000000E+02   0.000000000E+00   1.413891792E+01 
  7.930000000E-03  -4.663013379E+00   4.844420516E+00   2.422210789E+02   0.000000000E+00  -2.772063809E+00   2.400000000E+02   0.000000000E+00   1.381967163E+01 
  7.940000000E-03  -6.546373557E+00   4.835862825E+00   2.417931937E+02   0.000000000E+00  -4.663013385E+00   2.400000000E+02   0.000000000E+00   1.346892738E+01 
  7.950000000E-03  -8.420901396E+00   4.825427453E+00   2.412714256E+02   0.000000000E+00  -6.546373569E+00   2.400000000E+02   0.000000000E+00   1.308745480E+01 
  7.960000000E-03  -1.028536192E+01   4.813124519E+00   2.406562787E+02   0.000000000E+00  -8.420901395E+00   2.400000000E+02   0.000000000E+00   1.267603302E+01 
  7.970000000E-03  -1.213852892E+01   4.798965335E+00   2.399483187E+02   0.000000000E+00  -1.028536192E+01   2.400000000E+02   0.000000000E+00   1.223544979E+01 
  7.980000000E-03  -1.397918575E+01   4.782962392E+00   2.391481720E+02   0.000000000E+00  -1.213852893E+01   2.400000000E+02   1.000000000E+00   1.176650143E+01 
  7.990000000E-03  -1.263720208E+01   4.765129461E+00   2.382565256E+02   0.000000000E+00  -1.397918575E+01   2.400000000E+02   1.000000000E+00   1.126999378E+01 
  8.000000000E-03  -1.129611282E+01   4.760367887E+00   2.380184466E+02   0.000000000E+00  -1.263720208E+01   2.400000000E+02   1.000000000E+00   1.077842999E+01 
  8.010000000E-03  -9.955693996E+00   4.755611059E+00   2.377806054E+02   0.000000000E+00  -1.129611282E+01   2.400000000E+02   1.000000000E+00   1.032352829E+01 
  8.020000000E-03  -8.616168680E+00   4.750857840E+00   2.375429425E+02   0.000000000E+00  -9.955693997E+00   2.400000000E+02   1.000000000E+00   9.904540062E+00 
  8.030000000E-03  -7.277536279E+00   4.746109312E+00   2.373055171E+02   0.000000000E+00  -8.616168671E+00   2.400000000E+02   1.000000000E+00   9.520730972E+00 
  8.040000000E-03  -5.939796199E+00   4.741365530E+00   2.370683290E+02   0.000000000E+00  -7.277536284E+00   2.400000000E+02   1.000000000E+00   9.171379089E+00 
  8.050000000E-03  -4.602947845E+00   4.736626551E+00   2.368313781E+02   0.000000000E+00  -5.939796196E+00   2.400000000E+02   1.000000000E+00   8.855777740E+00 
  8.060000000E-03  -3.266990622E+00   4.731892233E+00   2.365946639E+02   0.000000000E+00  -4.602947840E+00   2.400000000E+02   1.000000000E+00   8.573234558E+00 
  8.070000000E-03  -1.931923935E+00   4.727162690E+00   2.363581863E+02   0.000000000E+00  -3.266990618E+00   2.400000000E+02   1.000000000E+00   8.323070526E+00 
  8.080000000E-03  -5.977471929E-01   4.722437865E+00   2.361219452E+02   0.000000000E+00  -1.931923933E+00   2.400000000E+02   1.000000000E+00   8.104619980E+00 
  8.090000000E-03   7.355401993E-01   4.717717758E+00   2.358859401E+02   0.000000000E+00  -5.977471886E-01   2.400000000E+02   1.000000000E+00   7.917231083E+00 
  8.100000000E-03   2.067938834E+00   4.713002397E+00   2.356501709E+02   0.000000000E+00   7.355402118E-01   2.400000000E+02   1.000000000E+00   7.760264397E+00 
  8.110000000E-03   3.399449304E+00   4.708291726E+00   2.354146374E+02   0.000000000E+00   2.067938837E+00   2.400000000E+02   1.000000000E+00   7.633093834E+00 
  8.120000000E-03   4.730072200E+00   4.703585745E+00   2.351793393E+02   0.000000000E+00   3.399449312E+00   2.400000000E+02   1.000000000E+00   7.535105705E+00 
  8.130000000E-03   6.059808116E+00   4.698884510E+00   2.349442763E+02   0.000000000E+00   4.730072206E+00   2.400000000E+02   1.000000000E+00   7.465698719E+00 
  8.140000000E-03   7.388657641E+00   4.694187936E+00   2.347094483E+02   0.000000000E+00   6.059808115E+00   2.400000000E+02   1.000000000E+00   7.424283504E+00 
  8.150000000E-03   8.716621367E+00   4.689496080E+00   2.344748551E+02   0.000000000E+00   7.388657650E+00   2.400000000E+02   1.000000000E+00   7.410282612E+00 
  8.160000000E-03   1.004369988E+01   4.684808914E+00   2.342404963E+02   0.000000000E+00   8.716621380E+00   2.400000000E+02   1.000000000E+00   7.423129559E+00 
  8.170000000E-03   1.136989378E+01   4.680126409E+00   2.340063717E+02   0.000000000E+00   1.004369989E+01   2.400000000E+02   1.000000000E+00   7.462270260E+00 
  8.180000000E-03   1.269520365E+01   4.675448594E+00   2.337724812E+02   0.000000000E+00   1.136989380E+01   2.400000000E+02   1.000000000E+00   7.527160645E+00 
  8.190000000E-03   1.401963008E+01   4.670775468E+00   2.335388244E+02   0.000000000E+00   1.269520365E+01   2.400000000E+02   1.000000000E+00   7.617268562E+00 
  8.200000000E-03   1.534317366E+01   4.666107003E+00   2.333054012E+02   0.000000000E+00   1.401963009E+01   2.400000000E+02   1.000000000E+00   7.732071400E+00 
  8.210000000E-03   1.666583498E+01   4.661443199E+00   2.330722113E+02   0.000000000E+00   1.534317366E+01   2.400000000E+02   1.000000000E+00   7.871057987E+00 
  8.220000000E-03   1.798761462E+01   4.656784085E+00   2.328392544E+02   0.000000000E+00   1.666583498E+01   2.400000000E+02   1.000000000E+00   8.033726692E+00 
  8.230000000E-03   1.930851317E+01   4.652129604E+00   2.326065304E+02   0.000000000E+00   1.798761463E+01   2.400000000E+02   1.000000000E+00   8.219586372E+00 
  8.240000000E-03   2.062853123E+01   4.647479756E+00   2.323740390E+02   0.000000000E+00   1.930851319E+01   2.400000000E+02   1.000000000E+00   8.428155899E+00 
  8.250000000E-03   2.194766938E+01   4.642834568E+00   2.321417800E+02   0.000000000E+00   2.062853125E+01   2.400000000E+02   0.000000000E+00   8.658963203E+00 
  8.260000000E-03   2.016707160E+01   4.638194042E+00   2.319097531E+02   0.000000000E+00   2.194766938E+01   2.400000000E+02   0.000000000E+00   8.911545753E+00 
  8.270000000E-03   1.837792440E+01   4.654156527E+00   2.327078777E+02   0.000000000E+00   2.016707160E+01   2.400000000E+02   0.000000000E+00   9.154461861E+00 
  8.280000000E-03   1.658312066E+01   4.668317317E+00   2.334159174E+02   0.000000000E+00   1.837792439E+01   2.400000000E+02   1.000000000E+00   9.356822968E+00 
  8.290000000E-03   1.790473516E+01   4.681123102E+00   2.340562064E+02   0.000000000E+00   1.658312065E+01   2.400000000E+02   1.000000000E+00   9.519296646E+00 
